id,Customer,State,Customer Lifetime Value,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Cient Type 
8126,HY36253,California,8490.28,No,Extended,Bachelor,1/23/11,Disabled,M,28677,Rural,Divorced,78,3,30,0,2,Personal Auto,Personal L3,Offer3,Agent,131.52,Four-Door Car,Medsize,2
8127,KA62728,California,8886.61,No,Premium,High School or Below,1/6/11,Employed,M,87094,Rural,Single,113,20,17,1,5,Personal Auto,Personal L2,Offer3,Agent,64.89,Four-Door Car,Medsize,2
8128,GH98275,California,4670.95,No,Basic,College,2/15/11,Unemployed,F,0,Urban,Divorced,64,25,89,0,4,Corporate Auto,Corporate L2,Offer2,Call Center,181.81,Four-Door Car,Medsize,1
8129,DJ87316,Oregon,10209.93,No,Extended,High School or Below,1/24/11,Employed,M,43736,Suburban,Married,128,0,88,0,3,Personal Auto,Personal L1,Offer1,Branch,614.4,SUV,Medsize,2
8130,XC85830,Oregon,4118.59,Yes,Premium,Bachelor,1/28/11,Employed,F,69379,Suburban,Single,103,14,79,0,1,Corporate Auto,Corporate L3,Offer1,Branch,494.4,Two-Door Car,Medsize,2
8131,VK85405,California,7409.59,No,Basic,High School or Below,1/29/11,Employed,F,80415,Urban,Single,62,24,15,0,2,Corporate Auto,Corporate L2,Offer1,Agent,281.37,Two-Door Car,Medsize,2
8132,ZP27971,California,3803.8,No,Extended,High School or Below,1/1/11,Employed,M,26050,Suburban,Married,97,4,51,0,1,Personal Auto,Personal L3,Offer2,Branch,465.6,Four-Door Car,Small,3
8133,QC95625,California,12157.33,Yes,Premium,High School or Below,2/27/11,Employed,M,57449,Suburban,Single,103,6,28,0,2,Personal Auto,Personal L2,Offer1,Agent,494.4,Four-Door Car,Medsize,2
8134,DN34058,Washington,28119.29,No,Extended,Bachelor,1/21/11,Employed,F,68211,Suburban,Married,99,9,21,0,2,Corporate Auto,Corporate L1,Offer2,Branch,475.2,Four-Door Car,Small,3
8135,VS80344,Arizona,8219.36,No,Premium,Bachelor,2/16/11,Employed,F,28445,Urban,Married,103,18,72,0,6,Special Auto,Special L3,Offer1,Agent,427.76,Two-Door Car,Medsize,2
8136,SJ24275,Nevada,4803.24,No,Basic,College,1/6/11,Employed,F,37313,Urban,Single,62,34,39,0,6,Personal Auto,Personal L2,Offer3,Branch,246.58,Four-Door Car,Medsize,2
8137,YB58105,California,10865.86,No,Premium,High School or Below,2/14/11,Unemployed,M,0,Suburban,Single,110,27,48,1,2,Corporate Auto,Corporate L1,Offer1,Agent,1066.91,Four-Door Car,Large,1
8138,BP35803,California,3425.73,No,Extended,College,1/17/11,Employed,F,29194,Urban,Single,89,28,31,0,1,Personal Auto,Personal L3,Offer2,Agent,424.47,Four-Door Car,Medsize,3
8139,CL73599,Arizona,8609.16,Yes,Basic,Bachelor,1/14/11,Employed,F,79090,Urban,Married,107,2,74,0,3,Personal Auto,Personal L3,Offer2,Branch,289.04,SUV,Medsize,3
8140,ZR22245,Washington,4605.04,Yes,Basic,College,1/28/11,Medical Leave,F,22571,Suburban,Single,63,29,51,0,9,Personal Auto,Personal L3,Offer2,Web,302.4,Four-Door Car,Large,1
8141,JJ57298,Oregon,18634.73,No,Extended,College,2/17/11,Unemployed,M,0,Suburban,Single,139,16,33,0,2,Corporate Auto,Corporate L3,Offer1,Call Center,1066.63,SUV,Medsize,0
8142,FF53048,Arizona,3465.53,No,Extended,Master,2/15/11,Employed,F,48744,Suburban,Single,86,3,59,0,1,Personal Auto,Personal L3,Offer1,Agent,412.8,Two-Door Car,Small,2
8143,HD83496,Arizona,2478.18,No,Basic,Bachelor,1/8/11,Unemployed,M,0,Suburban,Single,71,24,32,0,1,Corporate Auto,Corporate L3,Offer2,Web,511.2,Four-Door Car,Large,1
8144,DD94148,California,5792.44,No,Basic,College,2/16/11,Employed,M,29530,Urban,Married,74,31,79,0,4,Personal Auto,Personal L2,Offer2,Web,222.48,Two-Door Car,Medsize,3
8145,FM52759,Nevada,5548.03,Yes,Basic,Bachelor,1/13/11,Employed,M,67798,Suburban,Divorced,69,1,78,0,9,Personal Auto,Personal L3,Offer1,Agent,331.2,Four-Door Car,Medsize,2
8146,OI39918,California,3443.3,No,Extended,Bachelor,1/31/11,Medical Leave,M,16208,Suburban,Married,93,22,20,0,1,Personal Auto,Personal L3,Offer2,Call Center,446.4,Two-Door Car,Large,3
8147,PC72443,Oregon,4529.07,No,Premium,College,2/20/11,Employed,F,94757,Rural,Married,112,0,25,0,1,Personal Auto,Personal L3,Offer3,Agent,5.45,Four-Door Car,Medsize,2
8148,OQ15169,Washington,5597.12,Yes,Extended,High School or Below,1/27/11,Employed,F,37995,Suburban,Married,139,16,50,0,1,Corporate Auto,Corporate L3,Offer1,Branch,667.2,SUV,Medsize,2
8149,ZO89996,Oregon,2616.61,Yes,Basic,College,2/25/11,Employed,M,72302,Suburban,Divorced,66,6,27,0,1,Personal Auto,Personal L1,Offer1,Agent,316.8,Two-Door Car,Medsize,2
8150,OP70207,Oregon,10506.88,No,Extended,College,2/14/11,Employed,M,37934,Urban,Divorced,137,2,58,1,8,Personal Auto,Personal L3,Offer1,Call Center,385.44,Sports Car,Medsize,2
8151,ID39569,Washington,10758.66,No,Extended,High School or Below,1/19/11,Retired,M,19382,Suburban,Married,94,31,18,0,2,Personal Auto,Personal L3,Offer4,Agent,676.8,Four-Door Car,Medsize,3
8152,RJ80405,Arizona,5498.66,No,Basic,Bachelor,1/22/11,Employed,M,33191,Suburban,Married,70,9,80,0,9,Personal Auto,Personal L1,Offer3,Branch,443.54,Four-Door Car,Medsize,2
8153,NT21324,Arizona,2791.88,No,Basic,College,1/27/11,Employed,M,72389,Urban,Married,70,3,76,0,1,Personal Auto,Personal L1,Offer2,Branch,206.16,Four-Door Car,Medsize,3
8154,IY98928,Arizona,5176.16,No,Basic,Master,1/25/11,Employed,F,91475,Rural,Divorced,64,28,35,0,3,Personal Auto,Personal L1,Offer1,Agent,73.3,Four-Door Car,Medsize,2
8155,XJ81725,California,8166.88,No,Premium,College,1/28/11,Unemployed,M,0,Suburban,Single,111,2,29,0,3,Personal Auto,Personal L2,Offer1,Agent,799.2,Four-Door Car,Medsize,1
8156,FE62142,Oregon,4267.08,No,Basic,Bachelor,2/26/11,Employed,F,43682,Rural,Married,107,12,73,0,1,Corporate Auto,Corporate L3,Offer3,Branch,148.0,SUV,Medsize,2
8157,ZH55575,California,5217.51,Yes,Basic,Bachelor,2/17/11,Employed,F,39854,Urban,Divorced,66,6,4,0,7,Corporate Auto,Corporate L3,Offer2,Web,261.93,Two-Door Car,Medsize,3
8158,WI86229,Oregon,7807.22,No,Extended,Master,1/24/11,Employed,M,52162,Urban,Divorced,99,1,63,0,4,Personal Auto,Personal L2,Offer1,Agent,251.15,Two-Door Car,Large,2
8159,QR42111,Arizona,5058.93,No,Extended,High School or Below,2/24/11,Unemployed,F,0,Suburban,Married,134,32,27,0,1,Special Auto,Special L2,Offer1,Branch,643.2,SUV,Small,1
8160,DN71979,Arizona,7772.58,No,Basic,College,1/15/11,Employed,M,74755,Suburban,Divorced,195,10,10,0,1,Personal Auto,Personal L3,Offer1,Web,1404.0,Luxury Car,Medsize,0
8161,IC22580,California,11533.97,No,Extended,College,2/13/11,Employed,M,85339,Urban,Married,95,6,43,0,2,Personal Auto,Personal L1,Offer3,Agent,392.75,Four-Door Car,Small,2
8162,MX93069,Oregon,5073.28,Yes,Extended,Doctor,1/30/11,Employed,M,57709,Suburban,Married,125,10,26,0,1,Personal Auto,Personal L3,Offer2,Branch,600.0,SUV,Medsize,3
8163,TG37225,California,4636.55,Yes,Basic,College,1/1/11,Retired,M,26802,Suburban,Married,66,7,43,1,5,Personal Auto,Personal L3,Offer2,Agent,316.8,Two-Door Car,Medsize,3
8164,GY69750,Oregon,5296.84,No,Basic,Master,1/14/11,Unemployed,M,0,Rural,Divorced,73,33,44,0,3,Personal Auto,Personal L3,Offer1,Branch,152.08,Four-Door Car,Large,1
8165,KX99703,Oregon,6273.91,Yes,Extended,College,2/16/11,Retired,F,18577,Suburban,Divorced,86,21,76,0,6,Personal Auto,Personal L3,Offer1,Branch,412.8,Four-Door Car,Medsize,1
8166,AA35519,Arizona,8002.31,Yes,Basic,College,1/11/11,Unemployed,F,0,Suburban,Married,107,3,65,0,3,Personal Auto,Personal L2,Offer1,Agent,513.6,SUV,Medsize,1
8167,FE99816,Nevada,15563.37,No,Premium,Bachelor,1/19/11,Unemployed,F,0,Suburban,Married,253,15,40,5,7,Personal Auto,Personal L1,Offer3,Web,1214.4,Luxury Car,Medsize,0
8168,YP92773,Washington,4723.82,No,Premium,Bachelor,2/25/11,Employed,F,21546,Suburban,Married,119,20,66,1,1,Corporate Auto,Corporate L2,Offer3,Agent,625.4,Two-Door Car,Medsize,1
8169,CF26052,Arizona,8436.35,No,Basic,Bachelor,1/16/11,Employed,F,49182,Rural,Married,70,6,86,0,2,Personal Auto,Personal L3,Offer1,Web,165.41,Two-Door Car,Medsize,2
8170,PR37714,California,7153.21,No,Extended,Bachelor,2/23/11,Employed,F,32238,Suburban,Divorced,91,15,80,0,4,Personal Auto,Personal L3,Offer3,Branch,439.78,Four-Door Car,Medsize,2
8171,CE92675,California,6990.69,No,Basic,College,2/21/11,Unemployed,F,0,Suburban,Single,68,24,2,0,2,Personal Auto,Personal L1,Offer2,Web,326.4,Four-Door Car,Large,1
8172,BK47926,California,6375.08,No,Extended,High School or Below,2/7/11,Employed,M,98118,Suburban,Single,83,28,68,3,3,Personal Auto,Personal L3,Offer2,Branch,398.4,Four-Door Car,Small,3
8173,BY62906,Arizona,27990.36,No,Basic,High School or Below,1/24/11,Employed,M,22971,Suburban,Married,101,24,8,0,2,Personal Auto,Personal L3,Offer2,Web,562.02,SUV,Medsize,0
8174,UY95661,California,4971.73,No,Basic,Master,2/26/11,Employed,M,49161,Urban,Married,63,16,41,2,3,Personal Auto,Personal L2,Offer3,Branch,171.75,Two-Door Car,Medsize,2
8175,OS84395,Nevada,7611.95,No,Extended,Bachelor,2/25/11,Employed,M,90252,Rural,Married,95,1,77,0,7,Corporate Auto,Corporate L2,Offer2,Web,122.92,Four-Door Car,Medsize,3
8176,JS53793,Arizona,2422.19,No,Basic,Doctor,1/16/11,Employed,F,25036,Suburban,Married,61,11,30,1,1,Corporate Auto,Corporate L3,Offer2,Agent,292.8,Four-Door Car,Large,3
8177,BV25135,California,4647.42,No,Extended,Bachelor,2/11/11,Employed,M,28314,Suburban,Single,121,21,37,0,1,Personal Auto,Personal L3,Offer1,Agent,580.8,SUV,Medsize,1
8178,AF17671,Washington,7765.23,No,Extended,Bachelor,1/27/11,Employed,F,56337,Suburban,Married,97,26,25,0,3,Personal Auto,Personal L2,Offer4,Web,465.6,Four-Door Car,Medsize,3
8179,AY30324,Oregon,6189.44,No,Extended,Bachelor,1/6/11,Employed,F,99074,Urban,Married,77,4,40,1,9,Special Auto,Special L2,Offer4,Call Center,208.39,Two-Door Car,Medsize,3
8180,XE17270,California,3520.7,No,Extended,High School or Below,2/2/11,Employed,M,31708,Suburban,Single,94,3,43,1,1,Personal Auto,Personal L1,Offer1,Agent,451.2,Two-Door Car,Medsize,2
8181,LS46182,Nevada,2678.46,No,Extended,Bachelor,2/11/11,Unemployed,M,0,Suburban,Single,83,3,85,1,1,Personal Auto,Personal L2,Offer1,Branch,398.4,Four-Door Car,Medsize,1
8182,LH33181,Arizona,6274.56,No,Basic,Bachelor,1/10/11,Unemployed,M,0,Suburban,Single,67,23,39,1,2,Personal Auto,Personal L3,Offer1,Agent,431.32,Four-Door Car,Large,1
8183,AT84725,Washington,4650.06,Yes,Basic,College,1/10/11,Retired,M,28215,Suburban,Single,65,15,26,0,3,Personal Auto,Personal L3,Offer1,Agent,468.0,Two-Door Car,Medsize,1
8184,TP33286,Washington,12010.94,No,Premium,High School or Below,2/5/11,Unemployed,M,0,Suburban,Single,119,3,24,0,2,Corporate Auto,Corporate L2,Offer2,Agent,856.8,Four-Door Car,Medsize,1
8185,YB79192,California,10193.77,No,Extended,Bachelor,1/15/11,Employed,F,21119,Suburban,Married,128,1,79,0,4,Personal Auto,Personal L2,Offer1,Branch,614.4,SUV,Medsize,2
8186,SC43870,California,15862.18,No,Basic,Bachelor,1/29/11,Unemployed,M,0,Suburban,Single,66,14,16,0,2,Corporate Auto,Corporate L3,Offer1,Web,475.2,Four-Door Car,Medsize,1
8187,OO72857,Oregon,17254.04,No,Basic,Bachelor,1/14/11,Unemployed,M,0,Suburban,Married,69,33,49,1,2,Personal Auto,Personal L1,Offer1,Agent,331.2,Four-Door Car,Medsize,1
8188,MO38559,Arizona,5294.23,No,Basic,Doctor,2/3/11,Unemployed,F,0,Rural,Married,70,9,19,0,3,Personal Auto,Personal L2,Offer2,Call Center,20.52,Four-Door Car,Medsize,3
8189,RL65736,Oregon,6274.45,No,Extended,High School or Below,2/14/11,Medical Leave,F,13662,Suburban,Single,85,29,37,0,3,Personal Auto,Personal L1,Offer1,Agent,408.0,Four-Door Car,Small,1
8190,ID30085,Arizona,8007.4,Yes,Basic,High School or Below,1/2/11,Unemployed,F,0,Suburban,Divorced,112,12,93,0,3,Personal Auto,Personal L2,Offer1,Web,537.6,Sports Car,Medsize,1
8191,CO68055,Oregon,30966.32,No,Basic,Bachelor,1/1/11,Unemployed,M,0,Suburban,Married,109,18,2,0,2,Personal Auto,Personal L1,Offer3,Branch,691.4,SUV,Small,0
8192,NX37589,Washington,2666.98,No,Basic,Bachelor,2/8/11,Employed,F,79251,Suburban,Married,67,10,32,1,1,Personal Auto,Personal L3,Offer2,Web,321.6,Four-Door Car,Medsize,3
8193,BX88206,Nevada,18572.01,No,Basic,High School or Below,2/16/11,Employed,F,51294,Rural,Married,116,19,45,0,2,Corporate Auto,Corporate L3,Offer2,Web,113.24,SUV,Medsize,3
8194,AA30683,California,6595.1,No,Premium,Bachelor,1/15/11,Unemployed,M,0,Suburban,Single,105,2,38,2,7,Personal Auto,Personal L3,Offer1,Web,847.72,Four-Door Car,Medsize,1
8195,BD13927,California,2243.47,No,Basic,High School or Below,1/10/11,Unemployed,F,0,Suburban,Single,62,34,71,0,1,Personal Auto,Personal L2,Offer3,Branch,675.47,Two-Door Car,Small,1
8196,SJ71233,California,7423.93,No,Basic,College,2/22/11,Unemployed,F,0,Suburban,Single,107,27,27,0,9,Personal Auto,Personal L2,Offer1,Branch,513.6,SUV,Medsize,1
8197,WK52692,Oregon,4627.09,No,Extended,College,1/16/11,Medical Leave,F,29124,Suburban,Married,129,15,41,4,1,Personal Auto,Personal L2,Offer1,Call Center,619.2,SUV,Medsize,2
8198,OG67387,California,4413.26,No,Basic,College,2/12/11,Unemployed,M,0,Suburban,Single,65,19,33,0,3,Personal Auto,Personal L3,Offer2,Call Center,312.0,Four-Door Car,Medsize,1
8199,XR99310,California,3163.28,No,Extended,College,1/15/11,Employed,M,97266,Suburban,Married,79,29,84,0,1,Special Auto,Special L3,Offer2,Agent,546.05,Two-Door Car,Medsize,3
8200,GU84478,Oregon,4908.12,No,Basic,High School or Below,1/17/11,Employed,M,48207,Urban,Married,63,28,85,2,8,Personal Auto,Personal L1,Offer3,Branch,164.97,Four-Door Car,Medsize,2
8201,ZX29705,California,7850.59,No,Basic,College,2/15/11,Unemployed,F,0,Suburban,Married,69,5,78,0,2,Corporate Auto,Corporate L3,Offer4,Web,331.2,Four-Door Car,Medsize,3
8202,WN67367,California,3210.42,No,Extended,Bachelor,1/18/11,Unemployed,F,0,Urban,Divorced,88,3,8,0,1,Personal Auto,Personal L3,Offer1,Web,325.92,Four-Door Car,Large,1
8203,QN67807,Arizona,5387.41,No,Basic,Bachelor,1/17/11,Employed,M,97316,Urban,Married,67,13,18,0,7,Personal Auto,Personal L3,Offer2,Branch,309.08,Two-Door Car,Large,3
8204,AU77281,Oregon,2472.47,Yes,Basic,College,1/20/11,Employed,F,63860,Urban,Married,62,26,81,0,1,Personal Auto,Personal L2,Offer2,Agent,208.6,Four-Door Car,Medsize,3
8205,DN46994,California,5403.59,No,Basic,Bachelor,2/28/11,Employed,F,72633,Rural,Married,67,28,91,0,8,Personal Auto,Personal L3,Offer1,Agent,155.76,Four-Door Car,Medsize,2
8206,OW97322,Oregon,31410.93,No,Premium,Bachelor,2/10/11,Employed,M,28013,Suburban,Married,266,25,30,0,2,Personal Auto,Personal L2,Offer2,Branch,1276.8,Luxury Car,Small,0
8207,ZC97171,Arizona,7627.43,No,Extended,High School or Below,2/15/11,Employed,F,60479,Rural,Single,96,1,44,0,3,Personal Auto,Personal L3,Offer3,Call Center,85.16,Four-Door Car,Medsize,2
8208,NG69817,California,7540.39,No,Basic,Bachelor,1/24/11,Unemployed,F,0,Suburban,Single,68,24,42,0,2,Personal Auto,Personal L1,Offer1,Branch,519.76,Two-Door Car,Small,1
8209,BS95225,California,2617.7,No,Basic,College,1/19/11,Medical Leave,M,14151,Suburban,Single,72,5,41,1,1,Personal Auto,Personal L2,Offer2,Branch,345.6,Four-Door Car,Medsize,1
8210,AE93522,Washington,7212.14,No,Basic,Bachelor,1/23/11,Employed,M,75891,Rural,Single,61,1,5,0,2,Corporate Auto,Corporate L2,Offer2,Branch,61.29,Two-Door Car,Medsize,3
8211,LP15901,Nevada,6671.77,No,Basic,Bachelor,1/4/11,Unemployed,M,0,Suburban,Single,183,5,81,0,1,Personal Auto,Personal L2,Offer1,Agent,1317.6,Luxury SUV,Small,0
8212,FB95495,California,5677.64,No,Basic,College,1/12/11,Employed,M,53078,Suburban,Single,73,1,10,0,5,Personal Auto,Personal L3,Offer1,Branch,764.22,Four-Door Car,Medsize,2
8213,PE59735,Oregon,22952.07,No,Extended,High School or Below,2/15/11,Disabled,F,20031,Rural,Married,86,4,83,0,2,Personal Auto,Personal L3,Offer1,Branch,109.69,Four-Door Car,Medsize,2
8214,WR73970,Arizona,2960.57,No,Basic,Bachelor,2/20/11,Employed,M,92070,Suburban,Married,74,16,1,0,1,Corporate Auto,Corporate L2,Offer3,Branch,368.67,Four-Door Car,Medsize,3
8215,JD15492,Oregon,2446.68,No,Basic,High School or Below,1/4/11,Employed,F,44509,Urban,Married,61,8,68,0,1,Personal Auto,Personal L2,Offer3,Call Center,226.73,Four-Door Car,Medsize,3
8216,OF46381,California,7659.72,No,Basic,High School or Below,2/6/11,Unemployed,M,0,Suburban,Single,73,22,93,0,2,Personal Auto,Personal L2,Offer1,Agent,525.6,Two-Door Car,Small,1
8217,GP85044,Arizona,4533.73,No,Basic,Bachelor,2/12/11,Employed,M,91967,Rural,Married,113,4,74,0,1,Special Auto,Special L1,Offer1,Agent,156.74,SUV,Medsize,2
8218,OO64005,Oregon,2355.28,No,Basic,Bachelor,2/13/11,Unemployed,F,0,Suburban,Married,63,20,5,0,1,Personal Auto,Personal L3,Offer1,Branch,302.4,Four-Door Car,Small,1
8219,VB42222,Nevada,14316.85,No,Premium,Bachelor,1/7/11,Employed,F,97379,Urban,Divorced,119,10,62,0,2,Personal Auto,Personal L1,Offer1,Web,354.76,Four-Door Car,Medsize,2
8220,ZR79373,Arizona,10179.72,Yes,Premium,Bachelor,1/5/11,Retired,F,14290,Suburban,Married,271,20,40,0,1,Personal Auto,Personal L3,Offer1,Agent,1300.8,Luxury SUV,Medsize,0
8221,KH12081,Arizona,8129.51,No,Basic,High School or Below,2/26/11,Unemployed,F,0,Suburban,Divorced,119,3,11,1,8,Personal Auto,Personal L3,Offer2,Branch,729.41,SUV,Large,1
8222,WV64743,Washington,13272.23,No,Basic,High School or Below,2/10/11,Unemployed,M,0,Suburban,Single,194,31,11,0,4,Personal Auto,Personal L3,Offer3,Call Center,1396.8,Luxury Car,Medsize,0
8223,ZT58755,Oregon,17817.46,No,Basic,High School or Below,2/11/11,Unemployed,F,0,Urban,Married,68,4,71,0,2,Personal Auto,Personal L3,Offer1,Agent,256.92,Four-Door Car,Medsize,1
8224,WX52894,Nevada,25002.02,No,Basic,College,1/10/11,Employed,M,21927,Rural,Married,71,32,40,0,2,Personal Auto,Personal L2,Offer2,Call Center,128.62,Four-Door Car,Medsize,3
8225,EO51920,Oregon,19955.26,No,Extended,High School or Below,1/31/11,Employed,F,69096,Rural,Married,99,24,32,0,2,Corporate Auto,Corporate L3,Offer1,Agent,64.67,Four-Door Car,Medsize,2
8226,AQ34238,Oregon,4606.27,No,Basic,Bachelor,2/27/11,Unemployed,M,0,Suburban,Single,72,8,14,2,8,Corporate Auto,Corporate L1,Offer1,Call Center,518.4,Four-Door Car,Medsize,1
8227,EI10204,Oregon,15114.4,Yes,Basic,High School or Below,1/19/11,Medical Leave,F,28513,Suburban,Married,100,4,22,1,2,Personal Auto,Personal L2,Offer2,Call Center,480.0,SUV,Medsize,3
8228,GY23881,Oregon,4782.35,No,Basic,High School or Below,2/28/11,Employed,M,81687,Suburban,Single,61,7,77,0,6,Personal Auto,Personal L2,Offer2,Call Center,292.8,Four-Door Car,Medsize,3
8229,FL59259,Nevada,6317.37,No,Extended,High School or Below,2/2/11,Medical Leave,F,13792,Suburban,Divorced,87,2,3,2,3,Personal Auto,Personal L3,Offer1,Web,620.19,Four-Door Car,Medsize,1
8230,RN45606,Nevada,16224.54,No,Extended,High School or Below,2/13/11,Employed,F,32184,Rural,Married,136,14,91,1,2,Personal Auto,Personal L2,Offer1,Branch,266.15,SUV,Medsize,2
8231,OJ64812,Washington,9585.5,No,Extended,Bachelor,2/25/11,Employed,M,26432,Suburban,Single,88,19,89,3,2,Personal Auto,Personal L3,Offer1,Branch,422.4,Four-Door Car,Medsize,2
8232,AK11669,Arizona,10130.93,No,Extended,Doctor,1/17/11,Employed,F,59232,Suburban,Divorced,85,6,75,0,2,Corporate Auto,Corporate L3,Offer3,Branch,408.0,Two-Door Car,Medsize,2
8233,EM53324,Oregon,7343.53,No,Basic,College,2/15/11,Unemployed,F,0,Suburban,Single,72,26,12,3,2,Personal Auto,Personal L3,Offer1,Branch,345.6,Four-Door Car,Medsize,1
8234,JE99638,Arizona,7699.63,No,Basic,Bachelor,2/3/11,Medical Leave,M,23577,Rural,Married,68,1,67,0,2,Personal Auto,Personal L3,Offer2,Agent,91.82,Four-Door Car,Medsize,3
8235,LR69185,Nevada,5739.82,No,Extended,College,1/14/11,Unemployed,M,0,Suburban,Single,80,27,88,0,3,Personal Auto,Personal L2,Offer2,Agent,848.2,Four-Door Car,Medsize,1
8236,AS55478,Oregon,3874.87,No,Extended,Bachelor,2/23/11,Employed,M,26670,Suburban,Married,98,23,13,0,1,Corporate Auto,Corporate L3,Offer4,Call Center,541.23,Four-Door Car,Small,3
8237,OB52091,Washington,8112.32,No,Basic,Bachelor,2/9/11,Employed,M,87403,Suburban,Divorced,68,1,63,0,2,Personal Auto,Personal L1,Offer1,Agent,456.29,Four-Door Car,Medsize,2
8238,AM28777,Oregon,2707.43,No,Basic,College,1/4/11,Employed,F,51455,Rural,Married,67,16,85,0,1,Personal Auto,Personal L1,Offer2,Agent,11.05,Four-Door Car,Medsize,3
8239,AQ70385,Oregon,5686.96,No,Basic,High School or Below,1/13/11,Employed,M,30242,Rural,Married,72,30,23,0,3,Personal Auto,Personal L3,Offer2,Branch,48.29,Four-Door Car,Medsize,3
8240,FL22732,Oregon,7381.62,No,Basic,Bachelor,2/14/11,Employed,M,64311,Urban,Married,62,21,79,0,2,Personal Auto,Personal L2,Offer4,Agent,157.17,Four-Door Car,Medsize,3
8241,JD75068,Oregon,2724.26,No,Basic,College,2/14/11,Unemployed,F,0,Suburban,Married,70,21,70,0,1,Corporate Auto,Corporate L3,Offer1,Agent,405.38,Four-Door Car,Medsize,1
8242,MM70762,Arizona,9075.77,Yes,Basic,Master,1/26/11,Employed,M,37722,Rural,Single,116,8,23,0,8,Personal Auto,Personal L1,Offer1,Agent,158.08,Sports Car,Medsize,2
8243,JT46803,Oregon,2756.54,No,Basic,Bachelor,1/9/11,Employed,F,42336,Rural,Single,69,12,56,0,1,Personal Auto,Personal L2,Offer3,Web,25.61,Four-Door Car,Medsize,3
8244,VO25938,Oregon,8382.48,Yes,Basic,Bachelor,1/27/11,Employed,M,25998,Suburban,Married,71,16,38,0,2,Personal Auto,Personal L1,Offer2,Call Center,791.88,Four-Door Car,Medsize,3
8245,FP31685,Oregon,7868.1,No,Basic,Bachelor,2/5/11,Employed,F,24887,Suburban,Single,68,33,6,0,2,Personal Auto,Personal L3,Offer2,Agent,326.4,Four-Door Car,Medsize,3
8246,LP69867,Oregon,2851.65,No,Extended,High School or Below,1/12/11,Unemployed,M,0,Suburban,Single,82,15,82,0,1,Personal Auto,Personal L3,Offer1,Agent,590.4,Four-Door Car,Medsize,1
8247,BX88330,Washington,7615.37,No,Basic,College,1/19/11,Employed,F,90918,Urban,Single,64,22,19,0,2,Personal Auto,Personal L2,Offer3,Agent,163.41,Four-Door Car,Medsize,3
8248,QQ86648,Oregon,5658.53,No,Basic,High School or Below,1/20/11,Employed,M,78834,Suburban,Married,72,14,20,2,8,Personal Auto,Personal L1,Offer2,Call Center,345.6,Two-Door Car,Small,3
