Customer,State,Customer Lifetime Value,Coverage,Effective To Date,Employment Status,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Renew Offer Type,Total Claim Amount,Vehicle Class,Client Type,Response_No,Response_Yes,Education_Bachelor,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Gender_F,Gender_M,Location Code_Rural,Location Code_Suburban,Location Code_Urban,Marital Status_Divorced,Marital Status_Married,Marital Status_Single,Policy_Corporate L1,Policy_Corporate L2,Policy_Corporate L3,Policy_Personal L1,Policy_Personal L2,Policy_Personal L3,Policy_Special L1,Policy_Special L2,Policy_Special L3,Sales Channel_Agent,Sales Channel_Branch,Sales Channel_Call Center,Sales Channel_Web,Vehicle Size_Large,Vehicle Size_Medsize,Vehicle Size_Small,vehicle_class_map,coverage_map,policy_map,renew_offer_type_map,employment_status_map
NI49607,Oregon,4395.89,Basic,2011-01-13,Employed,28719,110,0,17,0,1,Personal Auto,Offer2,792.0,SUV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
AF36894,California,4392.98,Basic,2011-02-02,Employed,33640,113,20,20,0,1,Corporate Auto,Offer4,542.4,SUV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
UH62357,Washington,4389.95,Basic,2011-01-28,Unemployed,0,118,10,69,1,1,Personal Auto,Offer1,670.66,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
UN39066,Washington,4389.28,Basic,2011-06-02,Employed,26676,112,7,96,0,1,Personal Auto,Offer2,537.6,SUV,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
MK15785,Nevada,4387.31,Basic,2011-02-24,Employed,48015,110,24,57,0,1,Corporate Auto,Offer4,528.0,Sports Car,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
LE95702,California,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Special Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
ST27958,Washington,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Personal Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
GK67747,Washington,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Special Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
AY52869,California,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Personal Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
ZK83518,California,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Personal Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
GH35369,California,4386.28,Basic,2011-11-02,Retired,10621,67,28,22,0,5,Personal Auto,Offer1,321.6,Four-Door Car,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,1
YK66939,Arizona,4384.85,Basic,2011-01-25,Medical Leave,23480,117,6,89,0,1,Personal Auto,Offer3,842.4,SUV,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,1.5,1
HE85298,California,4384.35,Basic,2011-07-01,Employed,32272,110,6,5,0,1,Corporate Auto,Offer2,6.34,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
QJ57215,Nevada,4383.75,Extended,2011-01-25,Unemployed,0,123,14,97,0,1,Personal Auto,Offer1,1480.34,SUV,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,2.0,2
EF21564,Nevada,4383.15,Basic,2011-10-02,Employed,84491,110,0,0,0,1,Personal Auto,Offer4,156.28,SUV,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
OL27257,Nevada,4381.88,Premium,2011-01-01,Medical Leave,20394,115,28,84,0,1,Personal Auto,Offer1,508.61,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,1
XR87264,California,4381.18,Premium,2011-08-01,Employed,20597,112,31,46,0,1,Personal Auto,Offer2,615.26,Four-Door Car,3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
OA23108,Oregon,4379.93,Basic,2011-01-28,Employed,40896,109,3,61,0,1,Personal Auto,Offer1,319.29,Sports Car,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
UE19977,California,4379.77,Premium,2011-02-22,Employed,47747,111,31,76,0,1,Personal Auto,Offer3,165.59,Two-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,1,1.5,3
SI26369,Oregon,4377.53,Basic,2011-02-27,Unemployed,0,64,25,25,0,8,Personal Auto,Offer2,460.8,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1.0,2
MQ68407,Oregon,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Personal Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
GU82757,California,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Corporate Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
PL33465,Arizona,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Personal Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
UZ95992,California,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Personal Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
ZF81243,Nevada,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Personal Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
EA55071,Arizona,4376.36,Premium,2011-02-28,Employed,63774,111,18,63,0,1,Personal Auto,Offer2,60.04,Four-Door Car,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
NC53424,California,4376.08,Basic,2011-01-14,Unemployed,0,69,21,70,4,3,Personal Auto,Offer4,331.2,Two-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1.0,2
OZ19432,Nevada,4374.04,Premium,2011-01-14,Employed,34516,113,12,70,3,1,Special Auto,Offer4,42.95,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
QF69163,Washington,4373.36,Premium,2011-06-01,Disabled,25676,113,6,84,0,1,Personal Auto,Offer3,542.4,Two-Door Car,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,1,1.5,2
AP27994,Oregon,4372.49,Basic,2011-01-02,Disabled,23124,112,27,59,0,1,Special Auto,Offer3,537.6,Sports Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,2
YP32443,Oregon,4372.19,Basic,2011-01-23,Medical Leave,20354,116,23,0,0,1,Personal Auto,Offer3,556.8,SUV,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,1
IC41932,Nevada,4371.19,Basic,2011-04-01,Employed,56718,113,7,95,1,1,Personal Auto,Offer1,542.4,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
WU14549,Nevada,4369.72,Premium,2011-11-01,Employed,88495,108,2,83,0,1,Personal Auto,Offer1,535.93,Two-Door Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
IS58493,Oregon,4369.7,Basic,2011-11-02,Employed,40774,110,28,59,1,1,Personal Auto,Offer1,394.97,Sports Car,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
PK37121,Washington,4369.6,Basic,2011-02-16,Employed,91775,108,9,35,0,1,Personal Auto,Offer2,256.89,SUV,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
CV75841,California,4369.5,Premium,2011-01-25,Employed,97321,110,35,46,0,1,Personal Auto,Offer1,74.74,Four-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
SB27146,Oregon,4369.04,Premium,2011-01-26,Employed,26026,116,1,76,1,1,Personal Auto,Offer3,283.67,Two-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.5,3
IH18704,California,4365.26,Basic,2011-01-30,Disabled,23566,112,3,43,0,1,Personal Auto,Offer2,537.6,SUV,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,2
FX55357,Arizona,4364.31,Basic,2011-01-18,Employed,44804,114,15,13,0,1,Corporate Auto,Offer4,778.35,SUV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
ID58813,California,4363.6,Basic,2011-01-17,Employed,38925,112,10,48,0,1,Personal Auto,Offer3,241.3,Sports Car,2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,3
QR88427,Nevada,4363.2,Basic,2011-01-31,Unemployed,0,63,13,49,0,7,Personal Auto,Offer1,302.4,Four-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,2.0,2
CE56187,Oregon,4363.12,Basic,2011-10-01,Employed,54514,109,5,36,3,1,Personal Auto,Offer2,286.23,SUV,3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.0,3
DB42794,California,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Personal Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
RD89159,Oregon,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Personal Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
TT36693,Nevada,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Personal Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
UG37492,California,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Personal Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
BG51419,Washington,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Corporate Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,2,1.0,3
VZ79366,California,4362.93,Premium,2011-03-01,Employed,58842,110,6,74,0,1,Personal Auto,Offer2,528.0,Four-Door Car,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,1,1.0,3
VE31268,Oregon,4362.77,Basic,2011-11-01,Unemployed,0,65,11,46,0,3,Personal Auto,Offer3,468.0,Four-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1.5,2
SZ16483,Arizona,4361.37,Premium,2011-04-02,Employed,79583,109,12,76,2,1,Personal Auto,Offer1,523.2,Four-Door Car,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3,1,2.0,3
OX62244,California,4359.74,Basic,2011-01-24,Unemployed,0,64,17,84,0,9,Personal Auto,Offer1,307.2,Four-Door Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2.0,2
JD10245,California,4358.76,Basic,2011-01-31,Employed,86001,109,4,27,1,1,Personal Auto,Offer1,523.2,SUV,2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,3
PR41853,Arizona,4358.55,Basic,2011-02-01,Unemployed,0,118,18,91,0,1,Corporate Auto,Offer1,101.83,Sports Car,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,1,2.0,2
GV47847,California,4355.7,Basic,2011-02-01,Unemployed,0,64,22,22,0,4,Personal Auto,Offer4,460.8,Two-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1.0,2
JP44710,Nevada,4354.4,Extended,2011-06-01,Unemployed,0,121,30,85,0,1,Personal Auto,Offer1,871.2,SUV,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2,2,1,2.0,2
WH77063,Arizona,4351.55,Premium,2011-09-02,Employed,74163,108,14,63,0,1,Personal Auto,Offer4,518.4,Four-Door Car,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3,1,1.0,3
JW62354,Nevada,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Personal Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
RE29131,Oregon,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Personal Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
UI99818,Oregon,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Personal Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
HA72996,Nevada,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Corporate Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
WB66665,Nevada,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Corporate Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
GY43856,California,4349.31,Basic,2011-10-02,Employed,75648,108,28,10,0,1,Corporate Auto,Offer2,112.66,SUV,3,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,1,1,1.0,3
TN71469,Oregon,4349.1,Basic,2011-05-02,Employed,90893,110,33,0,0,1,Personal Auto,Offer2,700.0,SUV,3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,1,1,1.0,3
IQ96928,Oregon,4348.14,Basic,2011-02-27,Unemployed,0,62,20,9,0,7,Corporate Auto,Offer1,675.66,Four-Door Car,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2,2.0,2
LX97765,Arizona,4347.59,Premium,2011-01-29,Employed,81412,109,1,29,0,1,Personal Auto,Offer1,344.29,Two-Door Car,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,3,1,2.0,3
BK57087,California,4347.16,Basic,2011-01-01,Employed,38223,112,27,18,2,1,Personal Auto,Offer3,537.6,SUV,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,1,1.5,3
